LeaseID,TenantID,StartYear,LeaseYear,FloorLevel,SuiteID,SuiteSquareFootage,RentAmount,AnnualRent,Occupied,VacantSpace
8.0,1.0,1990,1991,7,7_8,1813.6277950272904,12.5,22670.35,True,18186.37
9.0,1.0,1991,1991,13,13_1,3595.519864200821,12.88,46292.32,True,16404.48
10.0,1.0,1991,1991,27,27_2,2501.222366468328,12.88,32203.24,True,14669.11
10.0,1.0,1991,1992,27,27_2,2501.222366468328,13.38,33453.85,True,14669.11
11.0,1.0,1991,1991,13,13_3,4227.789374226981,12.88,54432.79,True,12176.69
11.0,1.0,1991,1992,13,13_3,4227.789374226981,13.38,56546.68,True,12176.69
11.0,1.0,1991,1993,13,13_3,4227.789374226981,13.88,58660.58,True,12176.69
11.0,1.0,1991,1994,13,13_3,4227.789374226981,14.38,60774.47,True,12176.69
11.0,1.0,1991,1995,13,13_3,4227.789374226981,14.88,62888.37,True,12176.69
11.0,1.0,1991,1996,13,13_3,4227.789374226981,15.38,65002.26,True,12176.69
11.0,1.0,1991,1997,13,13_3,4227.789374226981,15.88,67116.16,True,12176.69
11.0,1.0,1991,1998,13,13_3,4227.789374226981,16.38,69230.05,True,12176.69
11.0,1.0,1991,1999,13,13_3,4227.789374226981,16.88,71343.95,True,12176.69
12.0,1.0,1991,1991,8,8_4,2473.5833645566518,12.88,31847.39,True,17526.42
12.0,1.0,1991,1992,8,8_4,2473.5833645566518,13.38,33084.18,True,17526.42
12.0,1.0,1991,1993,8,8_4,2473.5833645566518,13.88,34320.97,True,17526.42
12.0,1.0,1991,1994,8,8_4,2473.5833645566518,14.38,35557.76,True,17526.42
12.0,1.0,1991,1995,8,8_4,2473.5833645566518,14.88,36794.55,True,17526.42
12.0,1.0,1991,1996,8,8_4,2473.5833645566518,15.38,38031.34,True,17526.42
12.0,1.0,1991,1997,8,8_4,2473.5833645566518,15.88,39268.14,True,17526.42
12.0,1.0,1991,1998,8,8_4,2473.5833645566518,16.38,40504.93,True,17526.42
12.0,1.0,1991,1999,8,8_4,2473.5833645566518,16.88,41741.72,True,17526.42
12.0,1.0,1991,2000,8,8_4,2473.5833645566518,17.38,42978.51,True,17526.42
13.0,1.0,1991,1991,11,11_5,3608.296039454923,12.88,46456.81,True,16391.7
14.0,2.0,1991,1991,11,11_5,3608.296039454923,12.88,46456.81,True,16391.7
15.0,2.0,1992,1992,5,5_1,986.6705143951638,13.79,13607.86,True,19013.33
15.0,2.0,1992,1993,5,5_1,986.6705143951638,14.29,14101.2,True,19013.33
15.0,2.0,1992,1994,5,5_1,986.6705143951638,14.79,14594.53,True,19013.33
15.0,2.0,1992,1995,5,5_1,986.6705143951638,15.29,15087.87,True,19013.33
15.0,2.0,1992,1996,5,5_1,986.6705143951638,15.79,15581.2,True,19013.33
15.0,2.0,1992,1997,5,5_1,986.6705143951638,16.29,16074.54,True,19013.33
15.0,2.0,1992,1998,5,5_1,986.6705143951638,16.79,16567.88,True,19013.33
15.0,2.0,1992,1999,5,5_1,986.6705143951638,17.29,17061.21,True,19013.33
15.0,2.0,1992,2000,5,5_1,986.6705143951638,17.79,17554.55,True,19013.33
15.0,2.0,1992,2001,5,5_1,986.6705143951638,18.29,18047.88,True,19013.33
15.0,2.0,1992,2002,5,5_1,986.6705143951638,18.79,18541.22,True,19013.33
15.0,2.0,1992,2003,5,5_1,986.6705143951638,19.29,19034.55,True,19013.33
15.0,2.0,1992,2004,5,5_1,986.6705143951638,19.79,19527.89,True,19013.33
15.0,2.0,1992,2005,5,5_1,986.6705143951638,20.29,20021.22,True,19013.33
15.0,2.0,1992,2006,5,5_1,986.6705143951638,20.79,20514.56,True,19013.33
16.0,3.0,1992,1992,5,5_1,986.6705143951638,13.79,13607.86,True,19013.33
17.0,3.0,1992,1992,14,14_2,3875.8581502035727,13.79,53454.67,True,12343.6
17.0,3.0,1992,1993,14,14_2,3875.8581502035727,14.29,55392.6,True,12343.6
17.0,3.0,1992,1994,14,14_2,3875.8581502035727,14.79,57330.53,True,12343.6
17.0,3.0,1992,1995,14,14_2,3875.8581502035727,15.29,59268.46,True,12343.6
17.0,3.0,1992,1996,14,14_2,3875.8581502035727,15.79,61206.39,True,12343.6
17.0,3.0,1992,1997,14,14_2,3875.8581502035727,16.29,63144.32,True,12343.6
17.0,3.0,1992,1998,14,14_2,3875.8581502035727,16.79,65082.25,True,12343.6
17.0,3.0,1992,1999,14,14_2,3875.8581502035727,17.29,67020.18,True,12343.6
17.0,3.0,1992,2000,14,14_2,3875.8581502035727,17.79,68958.11,True,12343.6
17.0,3.0,1992,2001,14,14_2,3875.8581502035727,18.29,70896.03,True,12343.6
17.0,3.0,1992,2002,14,14_2,3875.8581502035727,18.79,72833.96,True,12343.6
17.0,3.0,1992,2003,14,14_2,3875.8581502035727,19.29,74771.89,True,12343.6
17.0,3.0,1992,2004,14,14_2,3875.8581502035727,19.79,76709.82,True,12343.6
17.0,3.0,1992,2005,14,14_2,3875.8581502035727,20.29,78647.75,True,12343.6
18.0,4.0,1992,1992,14,14_2,3875.8581502035727,13.79,53454.67,True,12343.6
18.0,4.0,1992,1993,14,14_2,3875.8581502035727,14.29,55392.6,True,12343.6
18.0,4.0,1992,1994,14,14_2,3875.8581502035727,14.79,57330.53,True,12343.6
18.0,4.0,1992,1995,14,14_2,3875.8581502035727,15.29,59268.46,True,12343.6
18.0,4.0,1992,1996,14,14_2,3875.8581502035727,15.79,61206.39,True,12343.6
18.0,4.0,1992,1997,14,14_2,3875.8581502035727,16.29,63144.32,True,12343.6
18.0,4.0,1992,1998,14,14_2,3875.8581502035727,16.79,65082.25,True,12343.6
19.0,4.0,1992,1992,25,25_3,859.6632485217071,13.79,11856.22,True,19140.34
19.0,4.0,1992,1993,25,25_3,859.6632485217071,14.29,12286.05,True,19140.34
19.0,4.0,1992,1994,25,25_3,859.6632485217071,14.79,12715.88,True,19140.34
19.0,4.0,1992,1995,25,25_3,859.6632485217071,15.29,13145.71,True,19140.34
19.0,4.0,1992,1996,25,25_3,859.6632485217071,15.79,13575.54,True,19140.34
19.0,4.0,1992,1997,25,25_3,859.6632485217071,16.29,14005.38,True,19140.34
19.0,4.0,1992,1998,25,25_3,859.6632485217071,16.79,14435.21,True,19140.34
19.0,4.0,1992,1999,25,25_3,859.6632485217071,17.29,14865.04,True,19140.34
19.0,4.0,1992,2000,25,25_3,859.6632485217071,17.79,15294.87,True,19140.34
19.0,4.0,1992,2001,25,25_3,859.6632485217071,18.29,15724.7,True,19140.34
19.0,4.0,1992,2002,25,25_3,859.6632485217071,18.79,16154.53,True,19140.34
19.0,4.0,1992,2003,25,25_3,859.6632485217071,19.29,16584.37,True,19140.34
19.0,4.0,1992,2004,25,25_3,859.6632485217071,19.79,17014.2,True,19140.34
20.0,5.0,1992,1992,25,25_3,859.6632485217071,13.79,11856.22,True,19140.34
20.0,5.0,1992,1993,25,25_3,859.6632485217071,14.29,12286.05,True,19140.34
20.0,5.0,1992,1994,25,25_3,859.6632485217071,14.79,12715.88,True,19140.34
20.0,5.0,1992,1995,25,25_3,859.6632485217071,15.29,13145.71,True,19140.34
20.0,5.0,1992,1996,25,25_3,859.6632485217071,15.79,13575.54,True,19140.34
20.0,5.0,1992,1997,25,25_3,859.6632485217071,16.29,14005.38,True,19140.34
20.0,5.0,1992,1998,25,25_3,859.6632485217071,16.79,14435.21,True,19140.34
20.0,5.0,1992,1999,25,25_3,859.6632485217071,17.29,14865.04,True,19140.34
20.0,5.0,1992,2000,25,25_3,859.6632485217071,17.79,15294.87,True,19140.34
21.0,6.0,1992,1992,25,25_3,859.6632485217071,13.79,11856.22,True,19140.34
21.0,6.0,1992,1993,25,25_3,859.6632485217071,14.29,12286.05,True,19140.34
22.0,6.0,1992,1992,11,11_4,3664.45811298361,13.79,50539.11,True,12727.25
22.0,6.0,1992,1993,11,11_4,3664.45811298361,14.29,52371.34,True,12727.25
22.0,6.0,1992,1994,11,11_4,3664.45811298361,14.79,54203.57,True,12727.25
22.0,6.0,1992,1995,11,11_4,3664.45811298361,15.29,56035.79,True,12727.25
22.0,6.0,1992,1996,11,11_4,3664.45811298361,15.79,57868.02,True,12727.25
22.0,6.0,1992,1997,11,11_4,3664.45811298361,16.29,59700.25,True,12727.25
22.0,6.0,1992,1998,11,11_4,3664.45811298361,16.79,61532.48,True,12727.25
22.0,6.0,1992,1999,11,11_4,3664.45811298361,17.29,63364.71,True,12727.25
22.0,6.0,1992,2000,11,11_4,3664.45811298361,17.79,65196.94,True,12727.25
22.0,6.0,1992,2001,11,11_4,3664.45811298361,18.29,67029.17,True,12727.25
22.0,6.0,1992,2002,11,11_4,3664.45811298361,18.79,68861.4,True,12727.25
22.0,6.0,1992,2003,11,11_4,3664.45811298361,19.29,70693.63,True,12727.25
22.0,6.0,1992,2004,11,11_4,3664.45811298361,19.79,72525.86,True,12727.25
23.0,7.0,1992,1992,11,11_4,3664.45811298361,13.79,50539.11,True,12727.25
23.0,7.0,1992,1993,11,11_4,3664.45811298361,14.29,52371.34,True,12727.25
23.0,7.0,1992,1994,11,11_4,3664.45811298361,14.79,54203.57,True,12727.25
24.0,8.0,1992,1992,11,11_4,3664.45811298361,13.79,50539.11,True,12727.25
24.0,8.0,1992,1993,11,11_4,3664.45811298361,14.29,52371.34,True,12727.25
24.0,8.0,1992,1994,11,11_4,3664.45811298361,14.79,54203.57,True,12727.25
24.0,8.0,1992,1995,11,11_4,3664.45811298361,15.29,56035.79,True,12727.25
25.0,8.0,1992,1992,27,27_5,2614.54469892688,13.79,36059.02,True,12054.57
26.0,8.0,1992,1992,23,23_6,2967.4073578752873,13.79,40925.59,True,17032.59
27.0,8.0,1992,1992,21,21_7,4153.828827961036,13.79,57288.36,True,15846.17
28.0,9.0,1992,1992,21,21_7,4153.828827961036,13.79,57288.36,True,15846.17
29.0,9.0,1992,1992,25,25_8,724.3895406906356,13.79,9990.56,True,18415.95
30.0,9.0,1993,1993,25,25_1,660.4637821720431,14.75,9743.04,True,17755.48
30.0,9.0,1993,1994,25,25_1,660.4637821720431,15.25,10073.27,True,17755.48
30.0,9.0,1993,1995,25,25_1,660.4637821720431,15.75,10403.5,True,17755.48
30.0,9.0,1993,1996,25,25_1,660.4637821720431,16.25,10733.73,True,17755.48
30.0,9.0,1993,1997,25,25_1,660.4637821720431,16.75,11063.97,True,17755.48
30.0,9.0,1993,1998,25,25_1,660.4637821720431,17.25,11394.2,True,17755.48
30.0,9.0,1993,1999,25,25_1,660.4637821720431,17.75,11724.43,True,17755.48
30.0,9.0,1993,2000,25,25_1,660.4637821720431,18.25,12054.66,True,17755.48
30.0,9.0,1993,2001,25,25_1,660.4637821720431,18.75,12384.89,True,17755.48
30.0,9.0,1993,2002,25,25_1,660.4637821720431,19.25,12715.13,True,17755.48
30.0,9.0,1993,2003,25,25_1,660.4637821720431,19.75,13045.36,True,17755.48
30.0,9.0,1993,2004,25,25_1,660.4637821720431,20.25,13375.59,True,17755.48
30.0,9.0,1993,2005,25,25_1,660.4637821720431,20.75,13705.82,True,17755.48
30.0,9.0,1993,2006,25,25_1,660.4637821720431,21.25,14036.05,True,17755.48
31.0,9.0,1993,1993,19,19_2,1851.052950388693,14.75,27306.39,True,18148.95
31.0,9.0,1993,1994,19,19_2,1851.052950388693,15.25,28231.92,True,18148.95
31.0,9.0,1993,1995,19,19_2,1851.052950388693,15.75,29157.44,True,18148.95
31.0,9.0,1993,1996,19,19_2,1851.052950388693,16.25,30082.97,True,18148.95
31.0,9.0,1993,1997,19,19_2,1851.052950388693,16.75,31008.5,True,18148.95
31.0,9.0,1993,1998,19,19_2,1851.052950388693,17.25,31934.02,True,18148.95
32.0,10.0,1993,1993,19,19_2,1851.052950388693,14.75,27306.39,True,18148.95
32.0,10.0,1993,1994,19,19_2,1851.052950388693,15.25,28231.92,True,18148.95
32.0,10.0,1993,1995,19,19_2,1851.052950388693,15.75,29157.44,True,18148.95
32.0,10.0,1993,1996,19,19_2,1851.052950388693,16.25,30082.97,True,18148.95
32.0,10.0,1993,1997,19,19_2,1851.052950388693,16.75,31008.5,True,18148.95
32.0,10.0,1993,1998,19,19_2,1851.052950388693,17.25,31934.02,True,18148.95
32.0,10.0,1993,1999,19,19_2,1851.052950388693,17.75,32859.55,True,18148.95
32.0,10.0,1993,2000,19,19_2,1851.052950388693,18.25,33785.08,True,18148.95
32.0,10.0,1993,2001,19,19_2,1851.052950388693,18.75,34710.6,True,18148.95
32.0,10.0,1993,2002,19,19_2,1851.052950388693,19.25,35636.13,True,18148.95
32.0,10.0,1993,2003,19,19_2,1851.052950388693,19.75,36561.65,True,18148.95
32.0,10.0,1993,2004,19,19_2,1851.052950388693,20.25,37487.18,True,18148.95
33.0,11.0,1993,1993,19,19_2,1851.052950388693,14.75,27306.39,True,18148.95
33.0,11.0,1993,1994,19,19_2,1851.052950388693,15.25,28231.92,True,18148.95
33.0,11.0,1993,1995,19,19_2,1851.052950388693,15.75,29157.44,True,18148.95
33.0,11.0,1993,1996,19,19_2,1851.052950388693,16.25,30082.97,True,18148.95
33.0,11.0,1993,1997,19,19_2,1851.052950388693,16.75,31008.5,True,18148.95
33.0,11.0,1993,1998,19,19_2,1851.052950388693,17.25,31934.02,True,18148.95
33.0,11.0,1993,1999,19,19_2,1851.052950388693,17.75,32859.55,True,18148.95
33.0,11.0,1993,2000,19,19_2,1851.052950388693,18.25,33785.08,True,18148.95
33.0,11.0,1993,2001,19,19_2,1851.052950388693,18.75,34710.6,True,18148.95
33.0,11.0,1993,2002,19,19_2,1851.052950388693,19.25,35636.13,True,18148.95
33.0,11.0,1993,2003,19,19_2,1851.052950388693,19.75,36561.65,True,18148.95
34.0,11.0,1993,1993,10,10_3,1315.152668985114,14.75,19400.89,True,17589.3
34.0,11.0,1993,1994,10,10_3,1315.152668985114,15.25,20058.46,True,17589.3
34.0,11.0,1993,1995,10,10_3,1315.152668985114,15.75,20716.04,True,17589.3
34.0,11.0,1993,1996,10,10_3,1315.152668985114,16.25,21373.62,True,17589.3
34.0,11.0,1993,1997,10,10_3,1315.152668985114,16.75,22031.19,True,17589.3
34.0,11.0,1993,1998,10,10_3,1315.152668985114,17.25,22688.77,True,17589.3
34.0,11.0,1993,1999,10,10_3,1315.152668985114,17.75,23346.35,True,17589.3
34.0,11.0,1993,2000,10,10_3,1315.152668985114,18.25,24003.92,True,17589.3
34.0,11.0,1993,2001,10,10_3,1315.152668985114,18.75,24661.5,True,17589.3
34.0,11.0,1993,2002,10,10_3,1315.152668985114,19.25,25319.08,True,17589.3
34.0,11.0,1993,2003,10,10_3,1315.152668985114,19.75,25976.65,True,17589.3
34.0,11.0,1993,2004,10,10_3,1315.152668985114,20.25,26634.23,True,17589.3
34.0,11.0,1993,2005,10,10_3,1315.152668985114,20.75,27291.8,True,17589.3
35.0,12.0,1993,1993,10,10_3,1315.152668985114,14.75,19400.89,True,17589.3
35.0,12.0,1993,1994,10,10_3,1315.152668985114,15.25,20058.46,True,17589.3
35.0,12.0,1993,1995,10,10_3,1315.152668985114,15.75,20716.04,True,17589.3
35.0,12.0,1993,1996,10,10_3,1315.152668985114,16.25,21373.62,True,17589.3
35.0,12.0,1993,1997,10,10_3,1315.152668985114,16.75,22031.19,True,17589.3
35.0,12.0,1993,1998,10,10_3,1315.152668985114,17.25,22688.77,True,17589.3
35.0,12.0,1993,1999,10,10_3,1315.152668985114,17.75,23346.35,True,17589.3
35.0,12.0,1993,2000,10,10_3,1315.152668985114,18.25,24003.92,True,17589.3
36.0,13.0,1993,1993,10,10_3,1315.152668985114,14.75,19400.89,True,17589.3
36.0,13.0,1993,1994,10,10_3,1315.152668985114,15.25,20058.46,True,17589.3
37.0,13.0,1993,1993,29,29_4,2903.704351023222,14.75,42834.91,True,17096.3
37.0,13.0,1993,1994,29,29_4,2903.704351023222,15.25,44286.76,True,17096.3
37.0,13.0,1993,1995,29,29_4,2903.704351023222,15.75,45738.61,True,17096.3
37.0,13.0,1993,1996,29,29_4,2903.704351023222,16.25,47190.46,True,17096.3
37.0,13.0,1993,1997,29,29_4,2903.704351023222,16.75,48642.32,True,17096.3
37.0,13.0,1993,1998,29,29_4,2903.704351023222,17.25,50094.17,True,17096.3
37.0,13.0,1993,1999,29,29_4,2903.704351023222,17.75,51546.02,True,17096.3
37.0,13.0,1993,2000,29,29_4,2903.704351023222,18.25,52997.87,True,17096.3
37.0,13.0,1993,2001,29,29_4,2903.704351023222,18.75,54449.73,True,17096.3
37.0,13.0,1993,2002,29,29_4,2903.704351023222,19.25,55901.58,True,17096.3
37.0,13.0,1993,2003,29,29_4,2903.704351023222,19.75,57353.43,True,17096.3
37.0,13.0,1993,2004,29,29_4,2903.704351023222,20.25,58805.28,True,17096.3
38.0,13.0,1993,1993,23,23_5,4905.48023906382,14.75,72364.73,True,12127.11
38.0,13.0,1993,1994,23,23_5,4905.48023906382,15.25,74817.47,True,12127.11
38.0,13.0,1993,1995,23,23_5,4905.48023906382,15.75,77270.21,True,12127.11
38.0,13.0,1993,1996,23,23_5,4905.48023906382,16.25,79722.95,True,12127.11
38.0,13.0,1993,1997,23,23_5,4905.48023906382,16.75,82175.69,True,12127.11
38.0,13.0,1993,1998,23,23_5,4905.48023906382,17.25,84628.44,True,12127.11
38.0,13.0,1993,1999,23,23_5,4905.48023906382,17.75,87081.18,True,12127.11
38.0,13.0,1993,2000,23,23_5,4905.48023906382,18.25,89533.92,True,12127.11
38.0,13.0,1993,2001,23,23_5,4905.48023906382,18.75,91986.66,True,12127.11
38.0,13.0,1993,2002,23,23_5,4905.48023906382,19.25,94439.4,True,12127.11
39.0,13.0,1993,1993,10,10_6,3786.0951976296024,14.75,55851.77,True,13803.21
40.0,13.0,1993,1993,22,22_7,4515.6153771034205,14.75,66613.52,True,11176.1
40.0,13.0,1993,1994,22,22_7,4515.6153771034205,15.25,68871.33,True,11176.1
40.0,13.0,1993,1995,22,22_7,4515.6153771034205,15.75,71129.14,True,11176.1
40.0,13.0,1993,1996,22,22_7,4515.6153771034205,16.25,73386.94,True,11176.1
40.0,13.0,1993,1997,22,22_7,4515.6153771034205,16.75,75644.75,True,11176.1
40.0,13.0,1993,1998,22,22_7,4515.6153771034205,17.25,77902.56,True,11176.1
40.0,13.0,1993,1999,22,22_7,4515.6153771034205,17.75,80160.37,True,11176.1
40.0,13.0,1993,2000,22,22_7,4515.6153771034205,18.25,82418.17,True,11176.1
41.0,13.0,1994,1994,4,4_1,1276.3452923092195,15.76,20111.53,True,18723.65
41.0,13.0,1994,1995,4,4_1,1276.3452923092195,16.26,20749.7,True,18723.65
41.0,13.0,1994,1996,4,4_1,1276.3452923092195,16.76,21387.88,True,18723.65
41.0,13.0,1994,1997,4,4_1,1276.3452923092195,17.26,22026.05,True,18723.65
41.0,13.0,1994,1998,4,4_1,1276.3452923092195,17.76,22664.22,True,18723.65
42.0,13.0,1994,1994,28,28_2,3301.875218288308,15.76,52028.06,True,16698.12
43.0,13.0,1994,1994,22,22_3,3770.783209484667,15.76,59416.7,True,7405.32
43.0,13.0,1994,1995,22,22_3,3770.783209484667,16.26,61302.09,True,7405.32
43.0,13.0,1994,1996,22,22_3,3770.783209484667,16.76,63187.48,True,7405.32
43.0,13.0,1994,1997,22,22_3,3770.783209484667,17.26,65072.87,True,7405.32
43.0,13.0,1994,1998,22,22_3,3770.783209484667,17.76,66958.26,True,7405.32
43.0,13.0,1994,1999,22,22_3,3770.783209484667,18.26,68843.65,True,7405.32
43.0,13.0,1994,2000,22,22_3,3770.783209484667,18.76,70729.05,True,7405.32
43.0,13.0,1994,2001,22,22_3,3770.783209484667,19.26,72614.44,True,7405.32
43.0,13.0,1994,2002,22,22_3,3770.783209484667,19.76,74499.83,True,7405.32
43.0,13.0,1994,2003,22,22_3,3770.783209484667,20.26,76385.22,True,7405.32
43.0,13.0,1994,2004,22,22_3,3770.783209484667,20.76,78270.61,True,7405.32
43.0,13.0,1994,2005,22,22_3,3770.783209484667,21.26,80156.0,True,7405.32
43.0,13.0,1994,2006,22,22_3,3770.783209484667,21.76,82041.4,True,7405.32
43.0,13.0,1994,2007,22,22_3,3770.783209484667,22.26,83926.79,True,7405.32
44.0,13.0,1994,1994,6,6_4,4361.388281529196,15.76,68722.93,True,15638.61
44.0,13.0,1994,1995,6,6_4,4361.388281529196,16.26,70903.63,True,15638.61
44.0,13.0,1994,1996,6,6_4,4361.388281529196,16.76,73084.32,True,15638.61
44.0,13.0,1994,1997,6,6_4,4361.388281529196,17.26,75265.02,True,15638.61
44.0,13.0,1994,1998,6,6_4,4361.388281529196,17.76,77445.71,True,15638.61
44.0,13.0,1994,1999,6,6_4,4361.388281529196,18.26,79626.4,True,15638.61
44.0,13.0,1994,2000,6,6_4,4361.388281529196,18.76,81807.1,True,15638.61
44.0,13.0,1994,2001,6,6_4,4361.388281529196,19.26,83987.79,True,15638.61
44.0,13.0,1994,2002,6,6_4,4361.388281529196,19.76,86168.49,True,15638.61
44.0,13.0,1994,2003,6,6_4,4361.388281529196,20.26,88349.18,True,15638.61
44.0,13.0,1994,2004,6,6_4,4361.388281529196,20.76,90529.87,True,15638.61
44.0,13.0,1994,2005,6,6_4,4361.388281529196,21.26,92710.57,True,15638.61
44.0,13.0,1994,2006,6,6_4,4361.388281529196,21.76,94891.26,True,15638.61
44.0,13.0,1994,2007,6,6_4,4361.388281529196,22.26,97071.96,True,15638.61
44.0,13.0,1994,2008,6,6_4,4361.388281529196,22.76,99252.65,True,15638.61
45.0,13.0,1994,1994,27,27_5,1422.7773614042299,15.76,22418.88,True,10631.79
45.0,13.0,1994,1995,27,27_5,1422.7773614042299,16.26,23130.27,True,10631.79
45.0,13.0,1994,1996,27,27_5,1422.7773614042299,16.76,23841.66,True,10631.79
46.0,13.0,1994,1994,15,15_6,3692.3067204779013,15.76,58180.13,True,16307.69
46.0,13.0,1994,1995,15,15_6,3692.3067204779013,16.26,60026.29,True,16307.69
46.0,13.0,1994,1996,15,15_6,3692.3067204779013,16.76,61872.44,True,16307.69
46.0,13.0,1994,1997,15,15_6,3692.3067204779013,17.26,63718.59,True,16307.69
46.0,13.0,1994,1998,15,15_6,3692.3067204779013,17.76,65564.75,True,16307.69
46.0,13.0,1994,1999,15,15_6,3692.3067204779013,18.26,67410.9,True,16307.69
46.0,13.0,1994,2000,15,15_6,3692.3067204779013,18.76,69257.05,True,16307.69
47.0,13.0,1995,1995,3,3_1,4388.654102753439,16.81,73770.97,True,15611.35
47.0,13.0,1995,1996,3,3_1,4388.654102753439,17.31,75965.29,True,15611.35
48.0,14.0,1995,1995,3,3_1,4388.654102753439,16.81,73770.97,True,15611.35
48.0,14.0,1995,1996,3,3_1,4388.654102753439,17.31,75965.29,True,15611.35
48.0,14.0,1995,1997,3,3_1,4388.654102753439,17.81,78159.62,True,15611.35
48.0,14.0,1995,1998,3,3_1,4388.654102753439,18.31,80353.95,True,15611.35
48.0,14.0,1995,1999,3,3_1,4388.654102753439,18.81,82548.28,True,15611.35
48.0,14.0,1995,2000,3,3_1,4388.654102753439,19.31,84742.6,True,15611.35
48.0,14.0,1995,2001,3,3_1,4388.654102753439,19.81,86936.93,True,15611.35
48.0,14.0,1995,2002,3,3_1,4388.654102753439,20.31,89131.26,True,15611.35
48.0,14.0,1995,2003,3,3_1,4388.654102753439,20.81,91325.58,True,15611.35
48.0,14.0,1995,2004,3,3_1,4388.654102753439,21.31,93519.91,True,15611.35
48.0,14.0,1995,2005,3,3_1,4388.654102753439,21.81,95714.24,True,15611.35
48.0,14.0,1995,2006,3,3_1,4388.654102753439,22.31,97908.56,True,15611.35
48.0,14.0,1995,2007,3,3_1,4388.654102753439,22.81,100102.89,True,15611.35
49.0,14.0,1995,1995,13,13_2,4448.91891873072,16.81,74783.99,True,7727.77
50.0,14.0,1995,1995,5,5_3,1279.3924521054441,16.81,21505.91,True,17733.94
51.0,14.0,1995,1995,21,21_4,1268.9705318922495,16.81,21330.73,True,14577.2
