IndustryGrowth,LeaseLength,RSFOccupied,OccupancyRate,IncentivesAvailable,EconomicIndicator,VacancyRate
0.026666666666666616,5.0,2624.0852850460087,0.7144654155556955,1.0,0.05897505497714386,0.01992829504719143
0.04313205043132062,7.0,4690.93494383651,0.6886636241811097,2.0,0.04690731621211539,0.002037469338656228
0.026024955436720232,15.0,4532.545201170251,0.7161787680483565,0.0,0.054757541224681267,0.026152667074563856
0.0,15.0,4151.8787148994725,0.6915366501282865,1.0,0.05263668903888011,0.026579473869098164
0.015075376884422065,7.0,909.2601925631702,0.6491102735413956,1.0,0.05828504164266764,0.001999806131413235
0.024674434544208257,15.0,3900.9224443919325,0.8798527759735716,1.0,0.0427045210099075,0.019801439811082122
0.0,15.0,3444.7378261262625,0.8424982879870289,1.0,0.04127677679973994,0.014129504359320064
0.012135922330097193,15.0,1595.0915986296186,0.5398963178012917,1.0,0.05590778091832864,0.010938742760368709
-0.03448275862068961,5.0,700.7862948731362,0.7658145234377909,1.0,0.04690731621211539,0.002037469338656228
0.005813953488372103,5.0,4505.918935869105,0.8412389822992732,2.0,0.05828504164266764,0.001999806131413235
0.026315789473684292,5.0,2355.212136951757,0.7562345526790312,2.0,0.05897505497714386,0.01992829504719143
-0.028855721393034828,6.0,4225.759445412433,0.7707687825931384,1.0,0.04460167107962162,0.023797383138699307
-0.0016920473773266442,5.0,4905.190037030659,0.760359576094373,1.0,0.04342289983197835,0.011030450288558943
-0.0020618556701031965,7.0,4124.820538561669,0.8429117200570411,1.0,0.0427045210099075,0.019801439811082122
0.05882352941176472,15.0,2287.8563993324897,0.9650055260625734,2.0,0.04244902573834202,4.34466821037871e-06
0.0,5.0,1411.382356755622,0.8818456774184513,1.0,0.05828504164266764,0.001999806131413235
0.02970297029702973,6.0,3699.19851224052,0.6046649486202147,0.0,0.04460167107962162,0.023797383138699307
0.0,5.0,1852.327907739553,0.5401329155409024,2.0,0.05221758755662853,0.019208944534024445
-0.030701754385965008,5.0,3652.7887718481147,0.9684423419648911,0.0,0.05861618112085509,0.01769345490356331
-0.05555555555555547,6.0,1113.7493502551276,0.6807087813214665,0.0,0.057249765943812356,0.025673879566801883
0.0,7.0,3042.8731068658976,0.9704654310419767,1.0,0.05259361266033686,0.004232833681220125
0.01526717557251911,15.0,2392.7864246372565,0.85449584896424,2.0,0.05263668903888011,0.026579473869098164
0.02325581395348819,15.0,4258.394454781857,0.8401359029198134,1.0,0.04064577517613719,0.017290141165219753
-0.021555876685934505,5.0,1589.3222410703809,0.7376122695574747,1.0,0.053348901687447756,0.012974482594375324
0.03703703703703698,15.0,4587.041852922323,0.6549870157435305,0.0,0.04305884353806905,0.027749948497235097
-0.003154574132492094,8.0,1628.0658095891683,0.7426806188041025,1.0,0.05017081419622036,0.026416981013438444
-0.934161778326644,5.0,779.5211029632144,0.8855608316929476,2.0,0.04342289983197835,0.011030450288558943
0.006688963210702337,8.0,542.3544876962612,0.6886890799157679,2.0,0.04960193947766653,0.023252885430956462
-0.848953594176524,6.0,1400.2574742071715,0.552891486604645,1.0,0.04305884353806905,0.027749948497235097
0.007518796992481258,15.0,3167.9044871248216,0.747872683062462,0.0,0.05861618112085509,0.01769345490356331
-0.014705882352941124,7.0,3846.452633152463,0.9582249363294908,1.0,0.04064577517613719,0.017290141165219753
0.2160804020100504,7.0,3479.1779934072947,0.8880950790088358,1.0,0.04690731621211539,0.002037469338656228
-0.03293413173652704,8.0,4061.5082645034768,0.5756360887210745,1.0,0.04960193947766653,0.023252885430956462
-0.017857142857142794,15.0,2390.3199052160676,0.7891799193638502,0.0,0.05263668903888011,0.026579473869098164
0.030303030303030276,15.0,3584.77030797609,0.8559581965690952,2.0,0.04244902573834202,4.34466821037871e-06
0.02259289395172237,8.0,1735.0277118623706,0.8155637838337483,0.0,0.054757541224681267,0.026152667074563856
-0.04244730679156905,15.0,2341.803890803005,0.7866971188553347,0.0,0.04305884353806905,0.027749948497235097
0.03205128205128216,8.0,3592.6545913823743,0.9389382400634383,1.0,0.05017081419622036,0.026416981013438444
-0.028846153846153855,5.0,1900.1318628409658,0.8964381023484251,1.0,0.05897505497714386,0.01992829504719143
-0.014705882352941124,8.0,2958.3463734079983,0.8755005414622843,2.0,0.04460167107962162,0.023797383138699307
-0.2908777969018933,8.0,4588.010668617848,0.8481546502412566,0.0,0.044771329681817726,0.02172294107692343
2.3571428571428577,8.0,3121.6416854060144,0.7944417038156208,0.0,0.04937826101358522,0.027870100264558547
-0.009216589861751112,15.0,1997.8457919015618,0.8826639100497522,2.0,0.0577310850337306,0.02768036991999017
0.03703703703703698,5.0,748.1293785973814,0.5849725083915731,1.0,0.05259361266033686,0.004232833681220125
0.0,7.0,2681.431237089243,0.52551710894266,0.0,0.04085708705764603,0.008495821778971362
0.024390243902439046,5.0,975.7376119279111,0.6606344332991188,1.0,0.05861618112085509,0.01769345490356331
0.6818181818181817,8.0,605.6955301000758,0.9849838221602112,2.0,0.04460167107962162,0.023797383138699307
0.03571428571428559,15.0,1119.7743162203697,0.6744074342107514,2.0,0.05590778091832864,0.010938742760368709
0.051160345255655715,15.0,1074.8729148252453,0.8331117584326332,2.0,0.05590778091832864,0.010938742760368709
0.04895104895104896,8.0,2689.6801436696283,0.6963506899065514,2.0,0.04960193947766653,0.023252885430956462
-0.0660919540229884,15.0,2785.0529812687078,0.808554500583665,0.0,0.054757541224681267,0.026152667074563856
0.0,15.0,3167.8634658848596,0.8027828378371787,1.0,0.04342289983197835,0.011030450288558943
0.00512820512820511,15.0,571.8073830863231,0.5533901653588845,2.0,0.05897505497714386,0.01992829504719143
-0.00917431192660545,15.0,2499.9816260593675,0.9672363642843248,2.0,0.0577310850337306,0.02768036991999017
0.025641025641025772,6.0,4610.439833505798,0.7619902170016498,2.0,0.057249765943812356,0.025673879566801883
-0.009677419354838679,6.0,1929.4544118138494,0.7121267904174882,1.0,0.057249765943812356,0.025673879566801883
-0.0011204481792715937,5.0,3714.6257591667527,0.822371030851195,0.0,0.05828504164266764,0.001999806131413235
0.03244316927830515,8.0,4426.050215003962,0.8478191772654824,2.0,0.05183379193309297,0.02565747516109258
0.043730242360379146,15.0,3510.1418082277683,0.9921537131454364,2.0,0.054757541224681267,0.026152667074563856
-0.014652014652014711,6.0,3071.0844945945155,0.8027763019184562,0.0,0.04305884353806905,0.027749948497235097
-0.0625,5.0,4995.2894114580695,0.6611053960647922,0.0,0.04690731621211539,0.002037469338656228
-0.023809523809523947,15.0,2831.2373593771495,0.941036661667108,2.0,0.054757541224681267,0.026152667074563856
-0.03658536585365846,7.0,3757.568857463929,0.5754302930227391,1.0,0.05259361266033686,0.004232833681220125
-0.0117647058823529,5.0,2946.311830873719,0.8815916097456402,0.0,0.04690731621211539,0.002037469338656228
-0.03463203463203468,6.0,625.8862907812253,0.8802391243187744,0.0,0.05183379193309297,0.02565747516109258
-0.01717557251908397,7.0,3537.9450530767986,0.8503363642966507,2.0,0.05642911772553497,0.015077504563044757
0.0,6.0,4924.552145399329,0.562191706646768,0.0,0.04960193947766653,0.023252885430956462
0.0,7.0,1596.5327147589735,0.9441358295808144,2.0,0.04244902573834202,4.34466821037871e-06
0.04140786749482395,7.0,3215.359838576492,0.6628865608499576,1.0,0.04868202956052625,0.00023682903649518082
-0.0273972602739726,8.0,1971.9633277614187,0.7073898120695121,0.0,0.0577310850337306,0.02768036991999017
-0.8717948717948718,6.0,2339.9082684860678,0.8020167681430044,2.0,0.044771329681817726,0.02172294107692343
-0.01388888888888895,6.0,2004.2713852684112,0.9866100983301727,2.0,0.057249765943812356,0.025673879566801883
0.3333333333333335,7.0,4867.119452722426,0.6456740800177748,2.0,0.05861618112085509,0.01769345490356331
0.0,7.0,553.8734885168616,0.5543121372967033,0.0,0.04868202956052625,0.00023682903649518082
0.0026350461133068936,6.0,2694.2774141772575,0.7571519069274371,0.0,0.04460167107962162,0.023797383138699307
0.05882352941176472,6.0,4013.6920991525103,1.0,0.0,0.054757541224681267,0.026152667074563856
0.0410256410256411,5.0,2117.8878028030567,0.6863984765650156,0.0,0.05259361266033686,0.004232833681220125
0.014598540145985384,7.0,3785.4031982569954,0.5820946381468837,2.0,0.04868202956052625,0.00023682903649518082
-0.028301886792452713,15.0,3889.0194019504597,0.6667237110036792,0.0,0.046055137994345775,0.0027538521478808154
0.03127962085308056,5.0,2738.2292068505976,0.8469251723054148,1.0,0.04085708705764603,0.008495821778971362
-0.025316455696202556,5.0,3636.2350782869794,0.8668186922374512,1.0,0.04764906959581767,0.004133877244143231
0.01333333333333342,5.0,2841.9857211490307,0.66235548113455,2.0,0.04342289983197835,0.011030450288558943
0.0117647058823529,8.0,2554.354826170789,1.0,1.0,0.05183379193309297,0.02565747516109258
-0.019607843137254832,15.0,1061.4554013815716,0.8791992409554982,1.0,0.05590778091832864,0.010938742760368709
0.032258064516129004,7.0,1837.0758295893343,0.6013065504834751,1.0,0.05590778091832864,0.010938742760368709
0.01289629770877454,15.0,3590.720781407462,1.0,0.0,0.05183379193309297,0.02565747516109258
0.08000000000000007,7.0,3232.0894774623157,0.895521518788776,2.0,0.04064577517613719,0.017290141165219753
0.00819672131147553,5.0,4932.780450109134,0.7214483325831719,2.0,0.04244902573834202,4.34466821037871e-06
-0.05247946597551756,15.0,4127.4461154578075,0.6652868544571775,1.0,0.04817900702024999,0.005944966111212948
0.01435886193883773,8.0,3045.9110925609593,0.7813020325645872,1.0,0.04460167107962162,0.023797383138699307
0.008620689655172376,5.0,3631.7361348818686,0.7396459119286812,2.0,0.05590778091832864,0.010938742760368709
-0.013698630136986134,7.0,3043.9539498894883,0.7277589976869363,2.0,0.05221758755662853,0.019208944534024445
0.012867647058823595,15.0,1472.4637803581522,0.9055271007213518,1.0,0.044771329681817726,0.02172294107692343
-0.09022556390977454,15.0,1846.4483264172761,0.5639256196493565,0.0,0.05828504164266764,0.001999806131413235
0.0,8.0,3480.141994251284,0.7379888740321066,1.0,0.05183379193309297,0.02565747516109258
-0.05555555555555558,8.0,2930.2074759633883,0.7018133073755617,0.0,0.05183379193309297,0.02565747516109258
-0.12441314553990623,7.0,2842.646286594021,0.5382052563940406,0.0,0.04817900702024999,0.005944966111212948
-0.03157894736842115,6.0,2955.613798515669,0.9822105746174209,1.0,0.057249765943812356,0.025673879566801883
-0.01744186046511631,15.0,2461.307651694267,0.9909339879088386,0.0,0.04064577517613719,0.017290141165219753
0.034220532319391594,5.0,4977.744377124116,0.8075979352781348,0.0,0.04064577517613719,0.017290141165219753
0.02652519893899208,6.0,4850.430250767453,0.6453858392565999,2.0,0.04960193947766653,0.023252885430956462
0.0,5.0,4748.432029607681,0.6225535361099945,1.0,0.05642911772553497,0.015077504563044757
0.009442060085836923,5.0,4645.435914074063,0.5885854046505669,1.0,0.053348901687447756,0.012974482594375324
-0.034482758620689724,5.0,2578.9598129179176,0.5363919377619535,0.0,0.04709806800509679,0.013597225840103751
0.03361344537815136,7.0,1923.920355919217,0.9043054538053967,0.0,0.04085708705764603,0.008495821778971362
-0.007299270072992803,15.0,2393.8838645470623,0.9239556535318607,1.0,0.04460167107962162,0.023797383138699307
0.025830258302582898,8.0,4573.432473038212,0.7056396031635417,2.0,0.05017081419622036,0.026416981013438444
-0.025862068965517127,15.0,746.2397173861981,0.8978083654980507,2.0,0.04937826101358522,0.027870100264558547
0.02487562189054726,15.0,2141.578675846179,0.9773674938585097,0.0,0.057249765943812356,0.025673879566801883
0.017563117453348154,7.0,4513.914451019473,0.5448622564462651,2.0,0.04764906959581767,0.004133877244143231
0.012970168612191912,8.0,3885.288214812793,0.6987302943474352,0.0,0.057249765943812356,0.025673879566801883
0.004769475357710773,15.0,2321.255257706511,0.9714267704575601,1.0,0.05259361266033686,0.004232833681220125
0.02409638554216853,7.0,1224.3059919088041,0.6644063624446996,2.0,0.053348901687447756,0.012974482594375324
-0.009009009009009028,7.0,2953.3196481211094,0.9324050301172455,2.0,0.05590778091832864,0.010938742760368709
0.036363636363636376,6.0,3219.127141398629,0.8005391273748279,0.0,0.054757541224681267,0.026152667074563856
0.038528389339513414,7.0,4612.952783543169,0.7998806468131863,1.0,0.04868202956052625,0.00023682903649518082
0.060913705583756306,6.0,2758.906824306457,0.6722144045915963,2.0,0.04960193947766653,0.023252885430956462
0.057507987220447365,15.0,2630.037173788261,0.6058199967636839,1.0,0.044771329681817726,0.02172294107692343
0.007562825042677357,6.0,3501.8713464395055,0.655239369016811,1.0,0.044771329681817726,0.02172294107692343
0.006941907197661745,5.0,3214.30563167155,0.6476839825543314,2.0,0.05590778091832864,0.010938742760368709
-0.0847457627118644,6.0,4162.090337916247,0.9637502227992157,0.0,0.054757541224681267,0.026152667074563856
0.011538461538461497,7.0,4067.725954001405,0.8457615653156102,1.0,0.05259361266033686,0.004232833681220125
0.028340080971659853,5.0,701.9186784967166,0.502599176411848,1.0,0.04709806800509679,0.013597225840103751
-0.009433962264150941,15.0,1161.1190312950464,0.6934957023379316,2.0,0.04460167107962162,0.023797383138699307
0.04347826086956519,15.0,1190.68216677399,0.5647577713329919,2.0,0.05017081419622036,0.026416981013438444
-0.2614130434782608,15.0,4847.045891623286,0.6006987709769629,1.0,0.04764906959581767,0.004133877244143231
0.01464713715046595,5.0,2060.7327927522592,0.9050649718421644,0.0,0.04690731621211539,0.002037469338656228
0.06024096385542177,7.0,1527.0276334369762,0.715548050735834,0.0,0.05590778091832864,0.010938742760368709
0.03703703703703698,7.0,3465.7447314910164,0.6803643275542546,1.0,0.053348901687447756,0.012974482594375324
0.01449275362318847,7.0,4473.213230027663,0.7137759415900993,1.0,0.05590778091832864,0.010938742760368709
0.035920925747348065,15.0,3243.474026615717,0.5843745798433024,1.0,0.04937826101358522,0.027870100264558547
0.04705882352941182,15.0,3194.4693696899712,0.7305511254798558,1.0,0.04960193947766653,0.023252885430956462
0.0,15.0,3127.280655775373,0.856693174807565,2.0,0.05642911772553497,0.015077504563044757
-0.014778325123152691,6.0,3932.144398257171,0.6536307409808273,2.0,0.05263668903888011,0.026579473869098164
0.014044943820224809,6.0,3774.1753570652922,0.8753456502750552,1.0,0.04305884353806905,0.027749948497235097
-0.06796116504854366,15.0,2096.8346047145837,0.9099247505086243,2.0,0.04342289983197835,0.011030450288558943
1.7200000000000002,5.0,2398.0632682433206,0.9443848717699592,0.0,0.05642911772553497,0.015077504563044757
0.0,8.0,1973.8264973992302,0.7085666049733839,0.0,0.044771329681817726,0.02172294107692343
0.024137931034482696,5.0,3781.6863483766724,0.8708816041850789,1.0,0.04764906959581767,0.004133877244143231
0.03896103896103886,7.0,1148.0220697917239,0.8098775473298263,0.0,0.046055137994345775,0.0027538521478808154
0.125,6.0,2192.7849880162016,0.6691659215522087,1.0,0.04460167107962162,0.023797383138699307
-0.013586956521739135,7.0,759.6374243789908,0.7390952791968293,2.0,0.05590778091832864,0.010938742760368709
0.0,5.0,3865.265640045821,0.6972612855417448,2.0,0.05897505497714386,0.01992829504719143
0.04417670682730934,7.0,3646.555836960144,0.7479645013349923,0.0,0.04868202956052625,0.00023682903649518082
-0.012195121951219523,7.0,2945.264761634467,0.8439694817898147,2.0,0.05642911772553497,0.015077504563044757
0.009302325581395321,6.0,950.109356715484,0.6551252041041215,0.0,0.05263668903888011,0.026579473869098164
0.02298850574712663,6.0,4341.252364220802,0.6787324230508398,2.0,0.05017081419622036,0.026416981013438444
0.01030927835051565,15.0,3061.7971921798885,0.7158259459137393,1.0,0.05221758755662853,0.019208944534024445
-0.031325301204819245,7.0,2572.4572529739585,0.8202796538976719,2.0,0.05221758755662853,0.019208944534024445
0.0,6.0,3577.516023526083,0.6026484770345134,2.0,0.04125160091760112,0.021551446497843053
0.04761904761904767,5.0,4567.415992554928,0.6661585594186761,1.0,0.04690731621211539,0.002037469338656228
-0.09999999999999998,5.0,1190.7047555266065,0.7202621272168072,1.0,0.0427045210099075,0.019801439811082122
0.0,15.0,1767.569458591043,0.7929994188428462,0.0,0.044771329681817726,0.02172294107692343
-0.10752688172043012,5.0,4817.980615644676,0.8823965842955257,0.0,0.05221758755662853,0.019208944534024445
-0.1250000000000001,15.0,2302.1332402937496,0.7197480168303534,2.0,0.0577310850337306,0.02768036991999017
-0.005555555555555647,8.0,1066.8136631890054,0.7345049440567212,2.0,0.05263668903888011,0.026579473869098164
-0.019323671497584516,7.0,1727.4063750646965,0.7441084331318075,1.0,0.05828504164266764,0.001999806131413235
0.004357298474945592,5.0,1530.5906615993808,0.8524351455991795,0.0,0.04244902573834202,4.34466821037871e-06
0.06285714285714272,5.0,3500.5828725249075,0.5348963716872396,0.0,0.05590778091832864,0.010938742760368709
-0.017412935323383172,15.0,4853.262071721645,0.6091543660558268,2.0,0.05590778091832864,0.010938742760368709
0.014767344664252002,7.0,4024.0860577770263,0.6681115622877426,0.0,0.0427045210099075,0.019801439811082122
0.065359477124183,5.0,2094.908338964693,0.5294410802883562,0.0,0.04764906959581767,0.004133877244143231
-0.02564102564102566,6.0,3653.3415351618833,0.9252233065307988,2.0,0.04125160091760112,0.021551446497843053
0.06280936205158816,6.0,1116.1895058603764,0.9602853276203015,1.0,0.05183379193309297,0.02565747516109258
0.016710642040457246,6.0,2476.970329314733,0.6976246829289067,1.0,0.057249765943812356,0.025673879566801883
0.0372211400639495,15.0,2017.8112542291935,0.7460232569230772,0.0,0.05183379193309297,0.02565747516109258
0.030000000000000027,15.0,1760.1706453512877,0.6588466332417524,0.0,0.046055137994345775,0.0027538521478808154
0.006375227686703067,15.0,2087.0211585737998,0.7780137255460093,0.0,0.04127677679973994,0.014129504359320064
0.0,7.0,2785.9008656380033,0.9059497079195382,0.0,0.05897505497714386,0.01992829504719143
0.0,15.0,4958.945245348954,0.7779590754791348,1.0,0.057249765943812356,0.025673879566801883
0.04569666386319016,15.0,512.7857571153658,0.734269856171694,1.0,0.053348901687447756,0.012974482594375324
-0.08333333333333326,7.0,4935.122755651368,0.642919258971744,1.0,0.05590778091832864,0.010938742760368709
0.004618937644341958,15.0,1898.8066429558075,0.5445054724303613,2.0,0.05861618112085509,0.01769345490356331
-0.03440860215053765,7.0,4806.213924738582,0.9132254763256964,2.0,0.04244902573834202,4.34466821037871e-06
-0.029166666666666674,15.0,2721.419894004981,0.5031670264885856,2.0,0.04342289983197835,0.011030450288558943
0.014705882352941346,7.0,2269.578957011023,0.6810870673069938,2.0,0.04690731621211539,0.002037469338656228
-0.11396011396011396,15.0,3485.5286728194396,0.9771264362766252,0.0,0.04937826101358522,0.027870100264558547
-0.12172573189522351,6.0,3713.3667817111736,0.827255140707249,1.0,0.05263668903888011,0.026579473869098164
-0.03571428571428559,6.0,940.4397625793615,0.6433634165810656,0.0,0.04305884353806905,0.027749948497235097
0.0092592592592593,6.0,2455.6973747059183,0.5925232047208229,2.0,0.05183379193309297,0.02565747516109258
-0.0029239766081872176,15.0,2611.4033096012267,0.6135948968756784,2.0,0.04764906959581767,0.004133877244143231
-0.04011461318051568,6.0,3647.3854069261665,0.8043572491297215,1.0,0.04460167107962162,0.023797383138699307
0.04625043468453649,6.0,3399.4859912070538,0.6794288813227223,2.0,0.0577310850337306,0.02768036991999017
-0.023076923076923106,5.0,2116.635908691841,0.9997733613596114,1.0,0.04342289983197835,0.011030450288558943
-0.018567639257294544,5.0,4548.491537177708,0.538403803400587,1.0,0.0427045210099075,0.019801439811082122
0.0,7.0,896.7910969187793,0.5847168219287168,2.0,0.05590778091832864,0.010938742760368709
0.011627906976744207,15.0,2730.729187722959,0.9414723337346393,0.0,0.05828504164266764,0.001999806131413235
-0.006791171477079749,5.0,3215.6509903733277,0.9043675359745673,0.0,0.04127677679973994,0.014129504359320064
-0.022727272727272818,7.0,2914.060004693257,0.5591899310807266,1.0,0.04764906959581767,0.004133877244143231
0.013363028953229383,6.0,3407.762931291998,0.9322188907726234,2.0,0.04305884353806905,0.027749948497235097
0.04807692307692313,6.0,4353.636208872247,1.0,2.0,0.04460167107962162,0.023797383138699307
0.0,15.0,3036.1389090518924,0.5437950730344443,2.0,0.05861618112085509,0.01769345490356331
0.02314814814814814,7.0,4584.804337462704,0.7297116557131618,2.0,0.04244902573834202,4.34466821037871e-06
0.0,6.0,1009.3113378482599,0.6191477870615357,1.0,0.04460167107962162,0.023797383138699307
0.0,6.0,699.3924055394779,0.986879703057888,1.0,0.05017081419622036,0.026416981013438444
21.294734442671533,7.0,2204.3559519904247,0.9998103967629915,0.0,0.04127677679973994,0.014129504359320064
0.04519774011299438,15.0,3033.5565961798015,0.904683236626806,2.0,0.04709806800509679,0.013597225840103751
0.01483050847457612,6.0,1332.9174948961552,0.7755401298352421,2.0,0.04305884353806905,0.027749948497235097
-0.05685131195335269,15.0,1572.3384290306876,0.8284589379407689,0.0,0.04085708705764603,0.008495821778971362
0.018433179723502446,6.0,1406.9013252798009,0.8517696677137784,2.0,0.05017081419622036,0.026416981013438444
-0.008869179600886845,5.0,3391.703131776347,0.9503432100417138,2.0,0.05828504164266764,0.001999806131413235
-0.07017543859649134,7.0,582.7203130646355,0.7164682065327255,2.0,0.05897505497714386,0.01992829504719143
0.005689126348075613,7.0,2883.9533215890146,0.9548444792739605,0.0,0.04709806800509679,0.013597225840103751
0.0,6.0,4090.3795013530453,0.6511636383379286,2.0,0.04305884353806905,0.027749948497235097
0.0,15.0,4470.075432680691,0.712490851521702,2.0,0.04085708705764603,0.008495821778971362
0.0060606060606061,5.0,3958.5893318026488,0.9810714489349931,2.0,0.05897505497714386,0.01992829504719143
-0.03125,5.0,2968.6404867285323,0.9968424277805807,1.0,0.04868202956052625,0.00023682903649518082
0.045879766895000396,5.0,871.071264228796,0.9760428763698554,2.0,0.04064577517613719,0.017290141165219753
0.00874125874125875,7.0,4692.417585720043,0.733443358869833,2.0,0.04690731621211539,0.002037469338656228
0.02393822393822398,15.0,3448.122833763761,0.8688792182901462,2.0,0.04764906959581767,0.004133877244143231
0.006341377488109812,15.0,1627.86953831626,0.7073851322964828,1.0,0.04342289983197835,0.011030450288558943
0.0,5.0,1541.6977120609351,0.7316039929852121,2.0,0.04764906959581767,0.004133877244143231
0.022935779816513735,5.0,4456.856268669557,0.5936080276132785,1.0,0.04085708705764603,0.008495821778971362
-0.03968253968253965,7.0,1927.287569388869,0.6331652499944443,1.0,0.05590778091832864,0.010938742760368709
-0.03119584055459279,15.0,1919.2185222647583,0.8173706979493851,2.0,0.04709806800509679,0.013597225840103751
-0.02631578947368407,6.0,4229.492311932947,0.9080429770556854,1.0,0.04125160091760112,0.021551446497843053
0.0,15.0,2225.003455207274,0.7789086188506709,0.0,0.05590778091832864,0.010938742760368709
0.03960396039603964,8.0,4738.46593707219,0.7423155528788776,1.0,0.04937826101358522,0.027870100264558547
0.0,8.0,4592.48370776652,0.9074738557983624,1.0,0.04960193947766653,0.023252885430956462
-0.003663003663003761,5.0,765.7923748462517,0.7524042806924636,0.0,0.053348901687447756,0.012974482594375324
0.0,5.0,2132.647507690558,0.5024754597208565,0.0,0.05897505497714386,0.01992829504719143
0.0031645569620253333,15.0,2926.1318718542643,0.8234741307033516,2.0,0.04817900702024999,0.005944966111212948
0.04629629629629628,15.0,4364.093653949441,0.7652573060635233,2.0,0.04709806800509679,0.013597225840103751
0.0060025725310846045,8.0,666.5916991461655,0.6953510242778043,0.0,0.04305884353806905,0.027749948497235097
0.10204081632653073,15.0,3307.563794757345,0.7027666525779495,1.0,0.05642911772553497,0.015077504563044757
-0.22967359050445113,15.0,3525.4575424433197,0.7200817044783843,0.0,0.05183379193309297,0.02565747516109258
0.013533834586466176,15.0,3405.545281438518,0.5322847085461281,1.0,0.04127677679973994,0.014129504359320064
0.08290155440414493,7.0,2389.6973458729553,0.977364398148343,2.0,0.04690731621211539,0.002037469338656228
0.010000000000000009,7.0,2621.5060539915985,0.8073890992552379,1.0,0.046055137994345775,0.0027538521478808154
0.010723860589812562,15.0,2718.5823789821766,0.9444815159808508,0.0,0.04937826101358522,0.027870100264558547
-0.012765957446808529,5.0,1059.356576683138,0.5353418390268684,2.0,0.04342289983197835,0.011030450288558943
0.008592910848550073,7.0,3306.609300336294,0.8216809928459408,1.0,0.04690731621211539,0.002037469338656228
2.25,5.0,4989.094129051786,0.886313299053656,0.0,0.05221758755662853,0.019208944534024445
-0.008403361344537785,15.0,4862.204953526326,0.9551862864629377,2.0,0.04868202956052625,0.00023682903649518082
-0.19999999999999996,15.0,3923.2315109325627,0.813366673592429,1.0,0.05017081419622036,0.026416981013438444
0.0,15.0,949.1016213578824,0.7347974792818954,1.0,0.05861618112085509,0.01769345490356331
0.012012012012012185,15.0,4888.50070245369,0.5019056254202287,0.0,0.04868202956052625,0.00023682903649518082
0.0,5.0,1983.187063471042,0.6143540402668392,1.0,0.05590778091832864,0.010938742760368709
0.0216110019646365,15.0,2577.5223543772413,0.6218186989671761,0.0,0.04127677679973994,0.014129504359320064
