IndustryGrowth,LeaseLength,RSFOccupied,OccupancyRate,IncentivesAvailable,EconomicIndicator,VacancyRate
-0.032608695652173836,5.0,1939.2454233602791,0.5426521401385622,2.0,0.05471144939134381,0.017277367465881252
0.03692065985860182,15.0,3461.463211093297,0.7819460408627374,1.0,0.053433313392012856,0.026173117559451394
-0.0022321428571426827,7.0,1520.6695786293276,0.6636211282410109,0.0,0.04710413769341955,0.015710448372959533
0.014285714285714235,7.0,2474.24177931089,0.8644262076481383,2.0,0.04379106856801974,0.016366140476697835
-0.030434782608695587,7.0,3742.8943856222118,0.7148523848160243,0.0,0.04187195163881999,0.008858260632738835
0.007152317880794623,5.0,3062.208422892338,0.6379501162506671,1.0,0.05604295078952741,0.01938415350982463
0.012195121951219745,6.0,529.6297063889408,0.6030818979757121,2.0,0.0478024582548228,0.027229336898501467
0.0,7.0,3047.610176942578,0.8542752224024448,2.0,0.04379106856801974,0.016366140476697835
0.025751072961373245,6.0,1452.4591936820457,0.8794434867760075,0.0,0.05577584887482047,0.025548622367317406
0.035019455252918386,5.0,3803.4217617503723,0.8118106911095684,1.0,0.05852622102601991,0.006094768231015044
0.0,6.0,3917.3762156928906,0.9934701503581568,1.0,0.053433313392012856,0.026173117559451394
-0.00445434298440972,15.0,748.740886094002,0.5574713161403726,0.0,0.04462703153396704,0.029273048710704398
0.01902173913043481,5.0,2735.8563174338974,0.7046743695820271,2.0,0.05134579389643021,0.010785567906109792
-0.108108108108108,5.0,2927.15763130532,0.8271614130038982,1.0,0.05852622102601991,0.006094768231015044
-0.0013297872340426453,5.0,3758.358515479515,0.7535261923158136,1.0,0.04257052969841276,0.011275696381426187
0.015706806282722363,15.0,4021.4913491976527,0.7617736428295281,1.0,0.05981760540496596,0.022937371832293094
-0.375,8.0,1768.931017304426,0.835127538325612,2.0,0.0478024582548228,0.027229336898501467
0.04166666666666674,5.0,2392.1239047779773,0.6326495491618103,0.0,0.04187195163881999,0.008858260632738835
-0.15384615384615385,5.0,1661.7873974198362,0.8904495267616193,2.0,0.05936658135245211,0.0033501867930917115
-0.025974025974025983,8.0,3109.5725376833316,0.9493120446589732,1.0,0.04882838511797704,0.02473639942664859
0.046391752577319645,15.0,3817.64989064104,0.7153791151622226,2.0,0.05134579389643021,0.010785567906109792
0.019230769230769162,7.0,4058.122669658304,0.7800780591240519,0.0,0.04379106856801974,0.016366140476697835
-0.0035087719298245723,15.0,3942.3657698610523,0.698477507240207,0.0,0.04717410281257239,0.02499007415376221
0.0,15.0,2944.6608507629157,0.9746891386160823,1.0,0.04948001967000021,0.0008018312718254395
-0.03703703703703709,15.0,3124.381732128477,0.5913521136653579,0.0,0.05889803293617554,0.0017791437373028372
0.0026109660574413773,15.0,4409.42958130321,0.7585191194600832,2.0,0.05471144939134381,0.017277367465881252
0.021276595744680993,6.0,3448.235658368053,0.6044215740661187,2.0,0.0477124874751175,0.0257372284050664
-0.028277634961439646,6.0,3492.14240759261,1.0,2.0,0.0478024582548228,0.027229336898501467
-0.009090909090909038,8.0,3424.1238632107516,0.950035564373338,1.0,0.04882838511797704,0.02473639942664859
0.001392757660167332,8.0,4648.038622619288,0.6994117555821391,1.0,0.0478024582548228,0.027229336898501467
-0.03749999999999998,7.0,2344.666186117552,0.9481524366842371,2.0,0.05604295078952741,0.01938415350982463
-0.012886597938144284,5.0,2775.0915207959165,0.9069710569716177,1.0,0.05471144939134381,0.017277367465881252
-0.006849315068493178,15.0,1695.8451509501128,0.5935113926855222,0.0,0.05604295078952741,0.01938415350982463
0.0,15.0,1048.194471639952,0.8802860613424025,2.0,0.05577584887482047,0.025548622367317406
-0.1080402010050251,6.0,3077.4042049984046,0.7862898125236162,2.0,0.053433313392012856,0.026173117559451394
-0.024027959807776278,15.0,992.8413771398634,0.6090511884442529,2.0,0.04196211461140685,0.0026997220641045336
0.07352941176470584,5.0,851.5519211216797,0.7118141317089013,1.0,0.046292480245669954,0.018669785529647116
0.0,5.0,2324.5213500274117,0.7153589869486822,0.0,0.046275713467589796,0.005131248610026243
-0.20134228187919467,6.0,3557.450074383974,0.9394753240550433,1.0,0.04462703153396704,0.029273048710704398
0.014397905759162333,6.0,1153.547476381155,0.7712682032369276,0.0,0.04882838511797704,0.02473639942664859
0.05263157894736836,7.0,1774.1087636656832,0.7911862929869389,1.0,0.05852622102601991,0.006094768231015044
-0.056910569105691144,15.0,4789.463547724282,0.7264193323480311,0.0,0.04272149524989942,0.02419948170466035
-0.016260162601626105,15.0,1066.5200897300138,0.9078231483687983,2.0,0.04717410281257239,0.02499007415376221
0.01754385964912264,15.0,4923.110003088386,0.5630264122712776,1.0,0.05981760540496596,0.022937371832293094
-0.03846153846153855,7.0,2075.31272565733,0.7048228740976734,0.0,0.04810548797166772,0.014174148848736157
0.0,15.0,3978.109518314948,0.8999938372433967,0.0,0.04150801491511286,0.02482735530451134
-0.00917431192660545,6.0,1048.1995301035226,1.0,0.0,0.05981760540496596,0.022937371832293094
-0.03292181069958855,8.0,2081.8504890086597,0.6089571145024717,0.0,0.0477124874751175,0.0257372284050664
0.11538461538461542,7.0,2879.69205565778,0.713889878714934,2.0,0.05134579389643021,0.010785567906109792
0.03333333333333344,8.0,3837.354406449459,0.7487886544798934,1.0,0.05577584887482047,0.025548622367317406
-0.015695067264574036,15.0,3817.613778732948,0.8896494783746018,2.0,0.05577584887482047,0.025548622367317406
0.024324324324324298,15.0,2414.049534876916,0.8699396501584604,0.0,0.04810548797166772,0.014174148848736157
0.01018568059766567,5.0,2567.0918532467067,0.9507515628778229,0.0,0.04257052969841276,0.011275696381426187
-0.0014662756598241566,15.0,1083.0691069633372,1.0,2.0,0.05174227636896403,0.026323256384178758
0.01629072681704269,6.0,1022.5694788899391,0.8734379772741512,1.0,0.04272149524989942,0.02419948170466035
-0.02621995630007301,5.0,853.5964710536797,0.9886967419322557,1.0,0.04196211461140685,0.0026997220641045336
0.0,15.0,946.4300293119709,0.7236183273271415,2.0,0.0477124874751175,0.0257372284050664
0.02941176470588225,5.0,1722.3063694794957,0.7930494767598963,0.0,0.05847425581187722,0.010883497958927086
0.0,15.0,3350.5575600364923,0.9914092226596036,1.0,0.04384331270445621,0.023543732470102188
0.023474539069359146,15.0,4276.987745677285,0.5821767889748726,0.0,0.05847425581187722,0.010883497958927086
-0.08083623693379782,15.0,3820.6089380759518,0.5210870649365859,0.0,0.04810548797166772,0.014174148848736157
-0.1707474985285462,6.0,2523.484157153297,0.5541025272138104,1.0,0.0478024582548228,0.027229336898501467
0.013157894736842257,8.0,1254.2976646687916,0.9874441880648718,2.0,0.05577584887482047,0.025548622367317406
0.0181818181818183,15.0,775.768056895178,0.7989379334443787,2.0,0.05847425581187722,0.010883497958927086
-0.07608695652173902,7.0,3373.471200223684,0.5660498840786296,0.0,0.04948001967000021,0.0008018312718254395
-0.008474576271186529,15.0,4060.725754070137,0.9891251594189502,2.0,0.0477124874751175,0.0257372284050664
0.0,6.0,3389.992417781754,0.9799243921547893,2.0,0.04150801491511286,0.02482735530451134
0.04663212435233155,5.0,4340.868718550615,0.8988020024492309,2.0,0.05847425581187722,0.010883497958927086
0.023157894736842044,15.0,4233.593209740033,0.7873814794504708,1.0,0.053202590591383866,0.017865458594657223
0.05494505494505497,7.0,1259.746665588057,0.8864955176000049,0.0,0.0559287508412395,0.00828201984520043
0.06194950088079865,7.0,2890.275789339862,0.9680235454335481,0.0,0.053202590591383866,0.017865458594657223
-0.38348082595870203,5.0,3341.557501710949,0.7272252205754901,1.0,0.0559287508412395,0.00828201984520043
-0.025000000000000022,6.0,4332.857389899532,0.6333403291213929,2.0,0.04882838511797704,0.02473639942664859
0.026986506746626615,15.0,2713.681120063413,0.8236296901864238,2.0,0.04379106856801974,0.016366140476697835
0.011695906432748426,15.0,2136.739639617708,0.8860056253410893,2.0,0.04187195163881999,0.008858260632738835
-0.007905138339920903,5.0,2973.0468824361624,0.7762155473694409,2.0,0.05847425581187722,0.010883497958927086
0.01886792452830166,6.0,4538.42009132529,0.7269452387885333,1.0,0.053433313392012856,0.026173117559451394
0.03472222222222232,7.0,2624.1506450785646,0.5990167865136662,0.0,0.053202590591383866,0.017865458594657223
0.00875196919306842,15.0,2183.8028674430025,0.9198361380975324,1.0,0.05381126297530486,0.005326367019527955
-0.05769230769230771,8.0,1937.9558635758592,0.7340805048351065,1.0,0.05577584887482047,0.025548622367317406
-0.12244897959183687,15.0,4717.750546614802,0.9486893429272735,1.0,0.04379106856801974,0.016366140476697835
0.013235965312642595,8.0,2656.853840171899,0.7741048685285763,0.0,0.04150801491511286,0.02482735530451134
0.0,6.0,1115.7087737761708,0.6847458887375755,1.0,0.04384331270445621,0.023543732470102188
-0.9109730848861284,15.0,566.3356962961786,0.8268675526524143,1.0,0.053202590591383866,0.017865458594657223
0.03703703703703698,15.0,3351.696029093778,0.6788733992531935,2.0,0.053202590591383866,0.017865458594657223
0.023952095808383422,6.0,3853.3941670470385,0.9491223417328831,2.0,0.040778992878284404,0.026539250921289836
0.021739130434782483,8.0,922.4656533232114,0.9733932150712488,2.0,0.040778992878284404,0.026539250921289836
0.034482758620689724,7.0,990.4835460497636,0.8888847111302185,2.0,0.05604295078952741,0.01938415350982463
-0.5754812563323202,15.0,4612.895290373078,0.954167715384561,1.0,0.04187195163881999,0.008858260632738835
-0.03614122880177928,15.0,2363.902395546154,0.7734651560426263,0.0,0.0477124874751175,0.0257372284050664
-0.009345794392523366,15.0,3167.2687944606314,0.7171206406364227,2.0,0.040778992878284404,0.026539250921289836
0.011560693641618602,7.0,1622.2484768629274,0.7326364628780002,0.0,0.05604295078952741,0.01938415350982463
-0.02564102564102566,15.0,750.5925577232947,0.5960866677170493,2.0,0.05577584887482047,0.025548622367317406
-0.5602240896358543,6.0,3682.106686185715,0.9735268650818951,2.0,0.04462703153396704,0.029273048710704398
0.02941176470588225,8.0,1473.5777667870952,0.8674712001430736,2.0,0.04150801491511286,0.02482735530451134
0.08955223880597019,8.0,3977.543493074977,0.7887001171359636,2.0,0.04882838511797704,0.02473639942664859
0.01948051948051943,5.0,3107.242294826617,0.9145657670502849,1.0,0.0559287508412395,0.00828201984520043
0.028673835125448077,15.0,4887.319615394829,0.6314631589184878,2.0,0.05936658135245211,0.0033501867930917115
0.0,8.0,4745.801248036192,0.9946623685345009,2.0,0.0478024582548228,0.027229336898501467
-0.03409090909090917,5.0,2634.611660484931,0.8796650315043332,0.0,0.05852622102601991,0.006094768231015044
-0.03669724770642202,5.0,4135.979470437942,0.6285693257048959,1.0,0.04257052969841276,0.011275696381426187
-0.008130081300813163,8.0,558.4975022800262,0.744526608100642,1.0,0.05577584887482047,0.025548622367317406
0.015337423312883347,5.0,2647.1544569022235,0.7199911151944467,2.0,0.05936658135245211,0.0033501867930917115
0.03809523809523818,8.0,2311.6285288929485,0.8394580974599841,2.0,0.05981760540496596,0.022937371832293094
-0.02631578947368407,6.0,4520.480432840088,0.5753831775854488,1.0,0.04384331270445621,0.023543732470102188
0.07283707521127547,6.0,4672.3409810672565,0.7252353799569037,1.0,0.0477124874751175,0.0257372284050664
-0.005102040816326592,7.0,1647.4247253504689,0.8485347486232968,1.0,0.04948001967000021,0.0008018312718254395
0.022590206450816108,15.0,2187.296751633341,0.9755236431102725,2.0,0.040778992878284404,0.026539250921289836
0.009374999999999911,15.0,3139.401400425864,0.9604624810636775,2.0,0.04710413769341955,0.015710448372959533
0.01302083333333326,5.0,4095.959370072762,0.844425848685132,0.0,0.05847425581187722,0.010883497958927086
-0.09259259259259256,6.0,2385.942227074027,0.6406527750224582,0.0,0.05981760540496596,0.022937371832293094
0.0,8.0,4414.783331036359,0.8441326933096082,1.0,0.04150801491511286,0.02482735530451134
-0.059637912673056515,15.0,1136.6292618822865,0.7825190326965434,0.0,0.05134579389643021,0.010785567906109792
-0.07142857142857129,15.0,3234.3777685581854,0.8156968811752188,0.0,0.046275713467589796,0.005131248610026243
0.005357142857142838,15.0,658.8202378682879,0.9515048549293847,2.0,0.04272149524989942,0.02419948170466035
0.0,5.0,3498.7208792976044,0.7761505385488552,0.0,0.04196211461140685,0.0026997220641045336
0.02366863905325456,6.0,2416.7213032729023,0.6386530767658969,0.0,0.04717410281257239,0.02499007415376221
-0.014534883720930258,5.0,2768.3761463363053,0.5499989220747126,1.0,0.046275713467589796,0.005131248610026243
0.04166666666666674,7.0,1710.900036676746,0.8109159018458353,0.0,0.05889803293617554,0.0017791437373028372
-0.015873015873015817,7.0,2603.430486355257,0.6305779888857961,2.0,0.053202590591383866,0.017865458594657223
0.121326124921042,15.0,1528.9751795184065,1.0,1.0,0.04882838511797704,0.02473639942664859
0.0,5.0,2006.3268708598462,0.6121705276769877,0.0,0.05847425581187722,0.010883497958927086
0.02499999999999991,5.0,2616.960360485162,0.5059202997184671,0.0,0.05471144939134381,0.017277367465881252
0.04081632653061207,7.0,3713.051035257054,0.9672393174172506,1.0,0.053202590591383866,0.017865458594657223
0.048387096774193505,6.0,955.3455232003325,0.890537890473417,1.0,0.04384331270445621,0.023543732470102188
0.00588235294117645,15.0,1602.0661509700574,0.7766697822831614,2.0,0.0477124874751175,0.0257372284050664
0.019015659955257114,15.0,863.024711084164,0.5846339362980196,1.0,0.046292480245669954,0.018669785529647116
0.03571428571428581,7.0,4942.306769252695,0.7074087077439759,0.0,0.05847425581187722,0.010883497958927086
-0.0029325513196480912,5.0,935.8975921095459,0.5291582946312633,0.0,0.04196211461140685,0.0026997220641045336
0.016220830961866994,15.0,2760.2005467216413,0.7646892760628147,0.0,0.0559287508412395,0.00828201984520043
0.05263157894736836,6.0,4658.52641699662,0.8877155742345793,0.0,0.04882838511797704,0.02473639942664859
0.008064516129032251,7.0,2377.17418000523,0.9900143295889634,1.0,0.04710413769341955,0.015710448372959533
0.02402402402402415,5.0,1473.1676599845432,0.8627459403620727,2.0,0.04810548797166772,0.014174148848736157
-0.01869158878504662,15.0,2865.756673846784,0.9508470977608636,1.0,0.04150801491511286,0.02482735530451134
-0.020408163265306034,15.0,4118.572772829162,0.6013583206708575,2.0,0.05604295078952741,0.01938415350982463
-0.017621145374449254,15.0,3082.676886121763,0.9893233220675015,0.0,0.046275713467589796,0.005131248610026243
-0.005633802816901512,5.0,3590.348162032243,0.7524732470708475,2.0,0.046275713467589796,0.005131248610026243
0.020401224073444357,15.0,3413.764657223505,0.6861365205109795,1.0,0.04379106856801974,0.016366140476697835
0.04081632653061207,8.0,4570.946296813801,0.8012328436873353,0.0,0.05577584887482047,0.025548622367317406
0.0,5.0,2752.210845799576,0.7506646977041163,2.0,0.04379106856801974,0.016366140476697835
0.028169014084507005,8.0,3459.799657643197,0.6657841208779913,2.0,0.053433313392012856,0.026173117559451394
0.05555555555555558,8.0,662.3826042986668,0.6237388510999559,1.0,0.0478024582548228,0.027229336898501467
-0.23404255319148937,7.0,1596.3875548239553,0.8208661821188948,2.0,0.04379106856801974,0.016366140476697835
0.014492753623188248,6.0,3863.116924045657,0.8518917911036592,0.0,0.0478024582548228,0.027229336898501467
-0.03925619834710736,6.0,1776.738693615454,0.7491616598862796,2.0,0.053433313392012856,0.026173117559451394
0.0,7.0,2189.5037152872683,0.7816418764969623,0.0,0.05604295078952741,0.01938415350982463
-0.017391304347825987,6.0,3367.89024459393,0.6151926489310218,1.0,0.04717410281257239,0.02499007415376221
0.01939058171745134,6.0,1096.4459251557487,0.7407746985372136,1.0,0.04272149524989942,0.02419948170466035
-0.024691358024691357,15.0,4018.6693287052503,0.7412538697917044,0.0,0.05852622102601991,0.006094768231015044
0.019230769230769384,15.0,702.7634473833002,0.8295829721670248,1.0,0.053433313392012856,0.026173117559451394
-0.014184397163120477,6.0,4838.786515610887,0.6324484788408911,2.0,0.05981760540496596,0.022937371832293094
-0.8255813953488372,7.0,4403.294793521646,0.9457440119911829,2.0,0.053202590591383866,0.017865458594657223
-0.9109730848861284,5.0,574.3264199270133,0.7163422346515806,1.0,0.04810548797166772,0.014174148848736157
0.07407407407407396,8.0,643.3774830380262,0.6878252649402552,2.0,0.05174227636896403,0.026323256384178758
0.0,15.0,1021.6953002882642,0.9196231083860016,1.0,0.04272149524989942,0.02419948170466035
-0.011834319526627168,15.0,2285.575967201549,0.9565152625529256,1.0,0.05577584887482047,0.025548622367317406
0.01449275362318847,7.0,1821.600439120935,0.8651115313995541,0.0,0.04257052969841276,0.011275696381426187
-0.027027027027027084,5.0,1817.9325863247789,0.7183382572826293,1.0,0.05936658135245211,0.0033501867930917115
0.06000000000000005,7.0,2293.732331505076,0.940647849120682,2.0,0.05471144939134381,0.017277367465881252
0.0,7.0,3810.3272000140937,0.6618716198924319,2.0,0.053202590591383866,0.017865458594657223
-0.03658536585365846,15.0,4118.5428826304405,0.5400941407925887,0.0,0.05381126297530486,0.005326367019527955
-0.20833333333333337,8.0,2279.037382010642,0.8458116477958119,1.0,0.05981760540496596,0.022937371832293094
-0.00917431192660545,15.0,559.0398196255992,0.7696997390231544,0.0,0.05847425581187722,0.010883497958927086
0.03571428571428581,6.0,2611.160672841963,0.9572726463267698,0.0,0.0478024582548228,0.027229336898501467
0.0235294117647058,7.0,4785.106350420193,0.8041935996685861,2.0,0.04379106856801974,0.016366140476697835
-0.015243902439024404,6.0,4810.319279403938,1.0,0.0,0.05577584887482047,0.025548622367317406
0.058139534883721034,6.0,2667.4107270148024,0.6064676532753359,2.0,0.040778992878284404,0.026539250921289836
-0.10311284046692604,6.0,2395.1293390290784,0.6221216667488569,0.0,0.05577584887482047,0.025548622367317406
-0.029102667744543287,15.0,599.9774227997843,0.8404390479909487,2.0,0.0477124874751175,0.0257372284050664
0.02941176470588225,5.0,4127.785234367371,0.7262235440920519,1.0,0.05604295078952741,0.01938415350982463
0.04545454545454519,7.0,2576.353753265665,0.6587093396425261,1.0,0.05134579389643021,0.010785567906109792
-0.012765957446808529,7.0,3069.7811742817144,0.9811627343233528,1.0,0.046275713467589796,0.005131248610026243
0.03886010362694292,5.0,4703.5379238552105,0.9574471810424922,1.0,0.04710413769341955,0.015710448372959533
-0.00035701535166021703,6.0,2964.3149908346536,0.9146322003385593,2.0,0.04717410281257239,0.02499007415376221
6.69718309859155,6.0,1405.7768150232155,1.0,2.0,0.04384331270445621,0.023543732470102188
0.015625,7.0,1836.2772754054768,0.6850627588881515,1.0,0.04810548797166772,0.014174148848736157
0.0,6.0,2044.2109449192665,0.7795903319391069,2.0,0.05174227636896403,0.026323256384178758
-0.02564102564102566,15.0,3743.9281220467346,0.7410227022058908,1.0,0.04272149524989942,0.02419948170466035
-0.017391304347825987,5.0,4430.502172285293,0.7967974726229861,2.0,0.04196211461140685,0.0026997220641045336
-0.01904761904761909,15.0,2432.9122250491923,0.7003752404171987,1.0,0.053433313392012856,0.026173117559451394
0.057065217391304435,5.0,637.3733096932885,0.925535634566645,1.0,0.05381126297530486,0.005326367019527955
-0.06493506493506496,8.0,4134.348500694227,0.6707103896615905,2.0,0.0477124874751175,0.0257372284050664
-0.007100591715976212,7.0,4502.416995109203,0.717224785311494,0.0,0.05471144939134381,0.017277367465881252
0.009611183923110556,8.0,3306.9440692863113,0.5602189306048828,1.0,0.0478024582548228,0.027229336898501467
-0.017391304347825987,6.0,4715.432059566171,1.0,2.0,0.05174227636896403,0.026323256384178758
-0.1250000000000001,15.0,2462.670427057037,0.5312435488615571,2.0,0.05847425581187722,0.010883497958927086
0.0,15.0,1977.0555741843543,0.7810934448649378,2.0,0.05847425581187722,0.010883497958927086
-0.01320132013201325,5.0,672.2206252172042,0.8508473720678336,1.0,0.04948001967000021,0.0008018312718254395
0.01948051948051943,15.0,1007.6663812309746,0.9626800751647306,2.0,0.04717410281257239,0.02499007415376221
0.0,15.0,2506.3433956109893,0.652872821593742,0.0,0.05936658135245211,0.0033501867930917115
0.007092198581560183,7.0,2264.026722162238,0.6104644688171134,2.0,0.05134579389643021,0.010785567906109792
-0.017621145374449254,8.0,1916.9779101498539,0.8020691955626639,0.0,0.05577584887482047,0.025548622367317406
-0.009287925696594534,15.0,3068.0562321904126,0.5776023162186243,2.0,0.04379106856801974,0.016366140476697835
0.0010958904109588108,5.0,4634.290405933877,0.6519726160946078,1.0,0.05889803293617554,0.0017791437373028372
0.011838006230529441,6.0,1035.800187612886,1.0,2.0,0.04150801491511286,0.02482735530451134
0.12798597970613268,5.0,2111.8670038177406,0.7508955782537824,0.0,0.05889803293617554,0.0017791437373028372
0.014925373134328401,5.0,4379.30380482446,0.7498473550816864,0.0,0.05381126297530486,0.005326367019527955
0.00694444444444442,7.0,4713.716096029588,0.6285131504645212,2.0,0.05604295078952741,0.01938415350982463
0.0,15.0,4885.314810503097,0.8975349886639352,1.0,0.05847425581187722,0.010883497958927086
0.07462686567164178,15.0,1676.1727754868164,0.6370201744886932,0.0,0.040778992878284404,0.026539250921289836
0.0030030030030028243,15.0,3462.1981457330626,0.6842276612717351,2.0,0.0559287508412395,0.00828201984520043
0.04761904761904767,7.0,3272.578900573636,0.5736563287156076,0.0,0.046275713467589796,0.005131248610026243
31.78333333333333,7.0,532.6041857307242,0.6393080250470053,1.0,0.05847425581187722,0.010883497958927086
0.039733090688504724,8.0,1254.3100032251718,0.6092427867099244,1.0,0.04150801491511286,0.02482735530451134
-0.00996264009962644,15.0,982.012323828849,0.6785126023197074,2.0,0.05981760540496596,0.022937371832293094
-0.03700886484862154,7.0,4766.031311050858,0.6075765255324695,1.0,0.04187195163881999,0.008858260632738835
-0.006711409395973145,7.0,1416.960228024608,0.6328158512307281,2.0,0.04379106856801974,0.016366140476697835
-0.05082872928176785,8.0,4041.7511232519882,0.7005610092698396,0.0,0.04272149524989942,0.02419948170466035
0.025510204081632626,6.0,4914.1816033537625,0.8842330983557982,1.0,0.053433313392012856,0.026173117559451394
-0.025974025974025983,7.0,4148.309841320259,0.592668828226431,0.0,0.04196211461140685,0.0026997220641045336
-0.007651109410864554,5.0,1653.9675817211323,0.9545675163989296,2.0,0.04257052969841276,0.011275696381426187
0.02586206896551735,6.0,3221.1445574229647,0.6494193484895676,0.0,0.04717410281257239,0.02499007415376221
0.0,5.0,4224.94287161408,0.6359915501456745,0.0,0.04379106856801974,0.016366140476697835
0.010101010101010166,6.0,1238.8683946179262,0.6223582408211381,0.0,0.04882838511797704,0.02473639942664859
0.030100334448160515,8.0,3186.201066623521,0.836363688653194,0.0,0.05174227636896403,0.026323256384178758
-0.05902777777777779,8.0,2662.0202677694847,0.7148961227133646,0.0,0.040778992878284404,0.026539250921289836
-0.0022321428571426827,6.0,4988.120647210116,0.6412401333741193,2.0,0.04384331270445621,0.023543732470102188
-0.04421768707482987,7.0,969.591823715381,0.7843294943125986,0.0,0.04196211461140685,0.0026997220641045336
-0.008130081300813163,7.0,729.0393959852315,0.8922696970902977,1.0,0.05381126297530486,0.005326367019527955
0.010086455331411948,7.0,3912.599750468932,0.7319841570581866,1.0,0.04810548797166772,0.014174148848736157
0.0030060120240480437,8.0,4197.47979043829,0.7085522300553981,0.0,0.04150801491511286,0.02482735530451134
0.03508771929824572,15.0,2642.895921103558,0.7572509605149571,0.0,0.05134579389643021,0.010785567906109792
